fecha_publicacion|publicacion|diario_numero|sumario_id|sumario_url_pdf|seccion_codigo|seccion_nombre|departamento_codigo|departamento_nombre|epigrafe_nombre|item_id|item_titulo|item_url_pdf|item_url_html|item_url_xml|szKBytes
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE||BOE-B-2025-14729|Anuncio de licitación de: ADIF - Presidencia. Objeto: Servicio de redacción del proyecto de rehabilitación de fachadas y marquesinas y otras actuaciones de mejora de accesibilidad e instalaciones en la estación de Elda-Petrer (Alicante). Expediente: 3.25/32108.0053.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14729|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14729|216
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE||BOE-B-2025-14730|Anuncio de licitación de: ADIF - Presidencia. Objeto: Mantenimiento de las instalaciones de subestaciones de tracción, centros de autotransformación asociados y telemando de energía de la línea de alta velocidad Monforte del Cid-Murcia. Expediente: 2.25/21520.0038.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14730|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14730|220
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE||BOE-B-2025-14731|Anuncio de formalización de contratos de: ADIF - Presidencia. Objeto: Ejecución del proyecto de construcción de un cambiador de ejes OGI en la estación de Irún, línea Madrid-Hendaya. Montaje de vía y electrificación. Expediente: 3.24/27507.0245.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14731|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14731|212
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE||BOE-B-2025-14732|Anuncio de formalización de contratos de: ADIF - Presidencia. Objeto: Ejecución de las obras del proyecto de construcción para la supresión del paso a nivel p.k. 385/480 de la línea Venta de Baños a Santander. Término Municipal de Aguilar de Campoo (Palencia). Expediente: 3.24/27507.0088.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14732|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14732|213
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE||BOE-B-2025-14733|Anuncio de formalización de contratos de: ADIF - Presidencia. Objeto: Proyecto de sustitución de pendolado de varilla por equipotencial en el Ámbito del Equipo de Mantenimiento de Lleida. Expediente: 3.20/27507.0022.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14733|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14733|208
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE||BOE-B-2025-14734|Anuncio de licitación de: ADIF - Presidencia. Objeto: Obras de ejecución del proyecto de construcción para la reposición del sistema de drenaje en el tramo del punto kilométrico 427+100 al punto kilométrico 427+730 de la línea 320: Chinchilla de Monterargón- Cartagena. Expediente: 3.25/27507.0039.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14734|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14734|220
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE||BOE-B-2025-14735|Anuncio de licitación de: ADIF - Presidencia. Objeto: Servicios de asistencia técnica para el control de las obras de renovación de la línea aérea de contacto entre Miranda y Logroño. Línea 700 Castejón de Ebro - Bilbao. Expediente: 3.25/27507.0068.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14735|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14735|221
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9575|MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO||BOE-B-2025-14736|Anuncio de formalización de contratos de: Presidencia de la Confederación Hidrográfica del Guadalquivir. Objeto: Contrato de servicios para la realización de trabajos técnicos relacionados con la tramitación de los expedientes de Expropiación Forzosa en el ámbito de la Confederación Hidrográfica del Guadalquivir. Expediente: CU(SG)-7115.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14736|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14736|214
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9575|MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO||BOE-B-2025-14737|Anuncio de formalización de contratos de: Dirección General del Agua. Objeto: Conexiones eléctricas del Proyecto Modificado nº 2 del Proyecto de construcción del embalse de Almudévar. Regulación Riegos del Alto Aragón. T.M. de Almudévar (Huesca). Expediente: 09.127-0190/0312.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14737|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14737|212
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9575|MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO||BOE-B-2025-14738|Anuncio de formalización de contratos de: Presidencia de la Confederación Hidrográfica del Tajo. Objeto: Asistencia Técnica Para La Redacción Del Proyecto De Adaptación Y Mejora De Las Compuertas Del Desagüe De Medio Fondo En La Presa De Jerte (Cáceres). Expediente: 23DT0097/NE.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14738|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14738|215
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9575|MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO||BOE-B-2025-14739|"Anuncio de licitación de: Presidencia de la Confederación Hidrográfica del Guadalquivir. Objeto: Contrato de servicios para la redacción del proyecto de "" conexión solución integral del abastecimiento La guardia, Mancha Real y Pegalajar al sistema Víboras-Quiebrajano para recuperación M.A.S. Términos municipales Mancha Real-Pegalajar (Jaén). Expediente: JA(DT)-6995."||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14739|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14739|219
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9575|MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO||BOE-B-2025-14740|Anuncio de licitación de: Presidencia de la Confederación Hidrográfica del Guadalquivir. Objeto: Contrato de servicios para la redacción del proyecto de acondicionamiento del desagüe de fondo de la presa de derivación de Bembézar. Término municipal de Hornachuelos (Córdoba). Expediente: CO(DT)-7183.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14740|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14740|219
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9575|MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO||BOE-B-2025-14741|Anuncio de licitación de: Presidencia de la Confederación Hidrográfica del Guadalquivir. Objeto: Contrato de servicios para el mantenimiento de los CPDs y salas técnicas de la Confederación Hidrográfica del Guadalquivir. Expediente: CU(SG)-7293.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14741|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14741|217
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9575|MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO||BOE-B-2025-14742|Anuncio de licitación de: Presidencia de la Confederación Hidrográfica del Segura. Objeto: Servicio de Cumplimiento Normativo y Adecuación de la Seguridad de la Información en la Confederación Hidrográfica del Segura, O.A. Expediente: 22706.25.003.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14742|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14742|221
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9575|MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO||BOE-B-2025-14743|"Anuncio de Presidencia de la Confederación Hidrográfica del Guadiana por el que se da publicidad a la cofinanciación con fondos FEDER de los contratos correspondientes a las obras de ""Mejora de los abastecimientos dependientes del embalse de La Cabezuela (Ciudad Real)""."||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14743|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14743|199
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9575|MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO||BOE-B-2025-14744|"Anuncio de Presidencia de la Confederación Hidrográfica del Guadiana por el que se da publicidad a la cofinanciación con fondos FEDER de los contratos correspondientes a las obras de ""Mejora de la seguridad de la presa de Gasset (Ciudad Real)""."||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14744|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14744|199
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|4110|MINISTERIO DE CULTURA||BOE-B-2025-14745|Anuncio de licitación de: Dirección del Museo Nacional Centro de Arte Reina Sofía. Objeto: Transporte de recogida y devolución de las obras de la exposición temporal de Maruja Mallo. Expediente: 202500000054.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14745|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14745|220
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|4110|MINISTERIO DE CULTURA||BOE-B-2025-14746|Anuncio de formalización de contratos de: Dirección General de Patrimonio Cultural y Bellas Artes. Objeto: Concesión del servicio de tienda-librería en varios museos dependientes de la Subdirección General de Museos Estatales. Expediente: M240017.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14746|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14746|204
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|4110|MINISTERIO DE CULTURA||BOE-B-2025-14747|Anuncio de licitación de: Dirección del Museo Nacional del Prado. Objeto: Servicio de redacción del Proyecto Básico y de Ejecución, Estudio de Seguridad y Salud, Coordinación de Seguridad y Salud, Dirección de Obra y Dirección de Ejecución de Obra, de las Obras de rehabilitación de cubiertas y restauración de fachadas de la 1ª y 2ª ampliación sureste del edificio Villanueva del Museo Nacional del Prado (Grecas Sur). Expediente: 25AA0106.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14747|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14747|226
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|4335|MINISTERIO DE SANIDAD||BOE-B-2025-14748|Anuncio de formalización de contratos de: Secretaría General de la Agencia Española de Medicamentos y Productos Sanitarios. Objeto: Suministro de reactivos para la determinación del RNA del VHC por PCR a tiempo real en muestra en tubo cerrado para el Laboratorio de Virología y Biología molecular de la División de Productos Biológicos, Terapias Avanzadas y Biotecnología de la Agencia Española de Medicamentos y Productos Sanitarios (AEMPS). Expediente: 2025/22106/001.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14748|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14748|214
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9588|MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030||BOE-B-2025-14749|Anuncio de licitación de: Subdirección General de Análisis Presupuestario y Gestión Financiera del Instituto de Mayores y Servicios Sociales . Objeto: Servicio de limpieza y evacuación de residuos del Centro de Referencia Estatal de Atención Sociosanitaria para Personas en Situación de Dependencia de Soria. Expediente: 309/2025.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14749|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14749|223
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9579|MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES||BOE-B-2025-14750|Anuncio de formalización de contratos de: Dirección del Centro Nacional de Formación Marítima de Isla Cristina (D.O. D.P. de Huelva). Objeto: Servicio de transporte de alumnos de los cursos del Centro Nacional de Formación de Isla Cristina en Huelva. Expediente: 21382025PA1004.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14750|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14750|214
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9579|MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES||BOE-B-2025-14751|Anuncio de formalización de contratos de: INSS-Dirección Provincial de Málaga. Objeto: Suministro e Instalación de estores para la nueva oficina de la Seguridad Social en Fuengirola, en Av Miramar 35. Expediente: 29 VC 52/2025.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14751|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14751|213
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9579|MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES||BOE-B-2025-14752|Anuncio de licitación de: Instituto Social de la Marina. Objeto: Obras de reparación, acondicionamiento y mejora energética del edificio sede de la Dirección Provincial del ISM, sito en Avda. Sotileza, nº 8, 39009, Santander. Expediente: 602024PA9308.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14752|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14752|220
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9579|MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES||BOE-B-2025-14753|Anuncio de formalización de contratos de: INSS-Dirección provincial de Gipuzkoa. Objeto: Adquisición de sobres institucionales y de ejemplares de aviso de recibo-notificación no informatizada . Expediente: 20/UC-6/25.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14753|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14753|211
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9579|MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES||BOE-B-2025-14754|Anuncio de formalización de contratos de: INSS-Dirección provincial de Gipuzkoa. Objeto: Suministro de material de oficina no inventariable. Expediente: 20/UC-9/25 y 20/PL-480/26.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14754|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14754|212
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9595|MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA||BOE-B-2025-14755|Anuncio de licitación de: Dirección General de la Entidad Pública Empresarial RED.ES. Objeto: Servicio para impulsar el conocimiento de los programas de Red.es sobre el territorio. Expediente: 002/25-CO.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14755|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14755|202
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9595|MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA||BOE-B-2025-14756|Anuncio de formalización de contratos de: Dirección General de la Entidad Pública Empresarial RED.ES. Objeto: Servicio para la realización de un estudio sobre sociedad digital. Expediente: 076/23‐OT.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14756|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14756|215
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5B|V. Anuncios. - B. Otros anuncios oficiales|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES||BOE-B-2025-14757|Extracto de la Resolución de 11 de abril de 2025 del Centro de Investigaciones Sociológicas por la que se publica la convocatoria de subvenciones para formación e investigación en materias de interés para el organismo, para el año 2025||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14757|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14757|210
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5B|V. Anuncios. - B. Otros anuncios oficiales|5140|MINISTERIO DE HACIENDA||BOE-B-2025-14758|Anuncio de la Delegación de Economía y Hacienda en La Rioja por el que se convoca subasta pública de varias fincas rústicas, propiedad de la Administración General del Estado.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14758|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14758|277
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5B|V. Anuncios. - B. Otros anuncios oficiales|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE||BOE-B-2025-14759|"Anuncio de la Demarcación de Carreteras del Estado en Andalucía Oriental por el que se somete a información pública el ""Estudio de Delimitación de Tramo Urbano y Establecimiento de línea límite de edificación en las parcelas junto a las carreteras MA-20 MA-21 y MA-22. T.M. Málaga""."||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14759|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14759|205
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5B|V. Anuncios. - B. Otros anuncios oficiales|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE||BOE-B-2025-14760|Resolución de la Autoridad Portuaria de Baleares por la que se aprueba el otorgamiento de la licencia para la prestación del servicio portuario de amarre y desamarre de buques en el puerto de Eivissa, a la empresa Amarradores y Servicios de Ibiza, SL.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14760|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14760|202
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5B|V. Anuncios. - B. Otros anuncios oficiales|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE||BOE-B-2025-14761|Resolución de la Presidencia de la Autoridad Portuaria de Baleares por la que se aprueba el otorgamiento de la licencia para la prestación del servicio portuario al pasaje, licencia nº3 en el puerto de Maó, a la empresa Federico J. Cardona Tremol, SL.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14761|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14761|204
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5B|V. Anuncios. - B. Otros anuncios oficiales|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE||BOE-B-2025-14762|Anuncio de la Autoridad Portuaria de Valencia por el que se inicia trámite de competencia de proyectos en relación con la solicitud presentada por Valencia Terminal Europa, S. A., para el puerto de Sagunto.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14762|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14762|198
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5B|V. Anuncios. - B. Otros anuncios oficiales|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE||BOE-B-2025-14763|Anuncio de la Autoridad Portuaria de Barcelona por el que se somete a información pública la solicitud del Consorcio de la Zona Franca de Barcelona de otorgamiento de una concesión administrativa de dominio público sobre una superficie de terreno situada entre la Ronda del Port y la calle A del puerto de Barcelona. Exp. 051/2024-SGSJC.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14763|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14763|199
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5B|V. Anuncios. - B. Otros anuncios oficiales|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE||BOE-B-2025-14764|Anuncio de la Autoridad Portuaria de Barcelona por el que se hace público el inicio del trámite de competencia de proyectos en relación con la solicitud de concesión administrativa de dominio público presentada por Elian Barcelona, S.L.U. Exp. 048/2025-SGSJC.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14764|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14764|203
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5B|V. Anuncios. - B. Otros anuncios oficiales|9593|MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA||BOE-B-2025-14765|Anuncio del Área de Industria y Energía de la Subdelegación del Gobierno en Zaragoza por el que se somete a información pública la solicitud de Declaración de Impacto Ambiental y Autorización Administrativa Previa del proyecto PEol-FV-194 AC, que comprende la hibridación de parques solares fotovoltaicos existentes de tramitación autonómica con los siguientes parques eólicos de tramitación estatal: Envitero Eólico, Escatrón Eólico Dos, Mediomonte Eólico, Esplendor Eólico, El Robledo Eólico, Emoción Eólico, Escarnes Eólico, Hazaña Eólico, Valdelagua Eólico, Talento Eólico, Ribagrande de Energía Eólico, Mocatero Eólico, Palabra Eólico, Logro Eólico, Ignis Eólico Uno, Energía Sierrezuela Eólico, todos ellos con una potencia total de 323,3 MWins, y su infraestructura de evacuación en los términos municipales de Alcañiz, Escatrón, Samper de Calanda, Chiprana, Caspe y Castelnou, en las provincias de Teruel y Zaragoza.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14765|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14765|236
